,cohe,perp,count,cohe_diff,perp_diff
47,-9.125773897787274,-7.001984226349228,60.0,2.3884702805135882,0.03959959383256528
48,-8.03400700662115,-7.082018616489875,60.0,1.0917668911661238,0.08003439014064728
49,-8.777166310644398,-7.032536790517263,60.0,0.7431593040232478,0.04948182597261219
50,-6.864841757380191,-7.004230072054047,62.0,1.9123245532642077,0.028306718463215752
51,-7.610656910244834,-6.831753776621718,56.0,0.7458151528646431,0.1724762954323289
52,-7.228631725326784,-6.812451647694953,66.0,0.3820251849180494,0.019302128926764972
53,-8.128468634466644,-6.762665901159726,63.0,0.8998369091398599,0.04978574653522738
54,-3.6393468378146507,-7.037471146448435,113.0,4.489121796651993,0.2748052452887091
55,-3.6357851902926925,-6.974982466063819,110.0,0.0035616475219582,0.062488680384615414
56,-2.519407973650273,-7.22863255098348,123.0,1.1163772166424195,0.253650084919661
57,-2.3071683419607996,-7.304889398553602,122.0,0.21223963168947346,0.07625684757012152
58,-2.1805494150132705,-7.343891719182843,127.0,0.12661892694752908,0.03900232062924136
59,-2.3491030370972426,-7.511177258959762,115.0,0.16855362208397207,0.16728553977691885
60,-2.345847471892766,-7.47482825350403,112.0,0.0032555652044763406,0.036349005455732275
61,-4.398335579116554,-7.432268279712292,61.0,2.052488107223788,0.042559973791737704
62,-2.812836674682289,-7.31598855703552,63.0,1.585498904434265,0.11627972267677222
63,-5.245187032189121,-7.283518117014844,67.0,2.432350357506832,0.032470440020675895
64,-5.276110171309512,-7.220165953914485,67.0,0.03092313912039124,0.06335216310035907
65,-6.924555400621102,-7.113294293734214,73.0,1.6484452293115899,0.10687166018027128
66,-5.792035549929277,-7.173219656782635,70.0,1.1325198506918257,0.05992536304842133
67,-7.145844560002924,-7.073110919730727,70.0,1.3538090100736477,0.10010873705190804
68,-4.4079440747901755,-7.160725582621372,86.0,2.737900485212749,0.0876146628906449
69,-4.217056594635338,-7.107348897635819,82.0,0.1908874801548377,0.053376684985552814
70,-4.512006877258034,-7.060404025204206,67.0,0.29495028262269596,0.04694487243161305
71,-5.992123124242171,-7.021368665172813,68.0,1.480116246984137,0.039035360031393296
72,-4.3755495314030926,-7.059915934794334,57.0,1.616573592839078,0.038547269621520996
73,-6.982128875879965,-6.831764196962846,60.0,2.606579344476873,0.2281517378314879
74,-3.273392960305168,-6.867384159492431,56.0,3.708735915574797,0.035619962529585436
75,-8.566921785094829,-6.636943456881764,38.0,5.293528824789661,0.23044070261066718
76,-8.053750220211048,-6.584740511875554,39.0,0.5131715648837805,0.05220294500620959
77,-6.841285634911419,-6.473832629431014,36.0,1.2124645852996299,0.11090788244454064
78,-9.84398224870205,-6.443353150081108,29.0,3.002696613790631,0.030479479349906136
79,-10.64827810280768,-6.173953006984777,24.0,0.8042958541056304,0.2694001430963304
80,-7.770092085756704,-6.21333480788195,18.0,2.878186017050976,0.039381800897173136
81,-8.359078498313956,-6.245004966980797,16.0,0.5889864125572517,0.03167015909884707
82,-6.792126003567502,-6.386902121994473,18.0,1.5669524947464533,0.14189715501367584
83,-5.067924043816291,-6.487361871371179,18.0,1.7242019597512117,0.10045974937670543
84,-6.919524444206317,-6.4895359033769315,18.0,1.8516004003900264,0.002174032005752835
85,-4.387798478540955,-6.8347593864459855,44.0,2.5317259656653617,0.3452234830690539
86,-6.55711432247707,-6.918739030444245,50.0,2.169315843936115,0.08397964399825941
87,-6.928646186006102,-6.928146949005286,54.0,0.37153186352903145,0.009407918561040951
88,-7.550547392263792,-7.092184059672293,58.0,0.6219012062576903,0.16403711066700755
89,-7.323542808024698,-6.989450847589842,63.0,0.22700458423909442,0.10273321208245179
90,-7.458818752851101,-7.050772821105142,70.0,0.13527594482640382,0.061321973515300776
91,-4.236652257580607,-6.94990732211208,73.0,3.2221664952704945,0.10086549899306263
92,-3.6250024107827143,-6.861425763209498,48.0,0.6116498467978926,0.0884815589025818
93,-3.818044511962144,-6.7906099767679295,48.0,0.19304210117942944,0.07081578644156838
94,-5.480594014253683,-6.5764460137034755,45.0,1.6625495022915389,0.21416396306445407
95,-6.724833736923327,-6.563225267036235,43.0,1.2442397226696444,0.01322074666724049
96,-3.8513564392002446,-6.407150201243292,38.0,2.8734772977230825,0.15607506579294306
97,-4.394954720682441,-6.354140669139346,35.0,0.5435982814821965,0.0530095321039461
98,-9.395257139995438,-6.46796452195411,35.0,5.000302419312997,0.11382385281476459
99,-6.458364425057813,-6.692213400299282,48.0,2.936892714937625,0.22424887834517193
100,-5.3297527732224195,-6.547806890326045,42.0,1.128611651835394,0.144406509973237
101,-4.997144686021848,-6.861241915218645,46.0,0.33260808720057167,0.3134350248925992
102,-4.686086033060961,-7.0685676487644065,49.0,0.3110586529608872,0.2073257335457619
103,-4.637816589006472,-7.013414536201008,52.0,0.04826944405448863,0.05515311256339839
104,-4.151578046389425,-6.975689775820137,48.0,0.4862385426170466,0.037724760380871025
105,-5.155247633072495,-7.102000012242727,53.0,1.0036695866830696,0.1263102364225901
106,-7.479376977274505,-7.064075849661767,46.0,2.32412934420201,0.03792416258096054
107,-7.599183513583637,-7.141644259719722,55.0,0.11980653630913185,0.077568410057955
108,-6.808602699814924,-6.804638979295178,52.0,0.7905808137687131,0.3370052804245436
109,-9.621423585394782,-6.952979512341406,53.0,2.8128208855798578,0.14834053304622774
110,-8.581370938492297,-7.029834937125041,53.0,1.0400526469024847,0.07685542478363505
111,-7.785660076438803,-7.050778068468563,54.0,0.7957108620534941,0.02094313134352177
112,-8.650005209910798,-6.926284411313907,47.0,0.8643451334719954,0.12449365715465532
113,-8.443031854120562,-6.772772012841174,39.0,0.206973355790236,0.15351239847273312
114,-8.082708965507267,-6.719808908850558,36.0,0.360322888613295,0.05296310399061621
115,-7.536542177395693,-6.939191998044962,65.0,0.5461667881115746,0.2193830891944044
116,-6.164681598045149,-7.01425604854414,66.0,1.3718605793505434,0.07506405049917753
117,-5.857216839455727,-6.898664994593159,63.0,0.3074647585894219,0.1155910539509808
118,-6.4976458165613105,-6.992035225945715,67.0,0.6404289771055831,0.09337023135255595
119,-6.284975096275761,-7.01721104098424,74.0,0.21267072028554956,0.025175815038524618
120,-5.6448345627187395,-6.992203236200796,81.0,0.6401405335570214,0.025007804783443888
121,-6.596522428852264,-6.986027135471797,82.0,0.9516878661335246,0.006176100728998435
122,-5.286128258460818,-6.864927190188676,54.0,1.3103941703914463,0.12109994528312118
123,-6.387993282551165,-6.84152790857134,47.0,1.1018650240903476,0.023399281617336065
124,-6.049927593288401,-6.849052850417375,50.0,0.3380656892627645,0.007524941846035027
125,-7.630934484728723,-6.8423287531405546,51.0,1.581006891440322,0.006724097276820551
126,-7.870486129062736,-6.7484081721208575,54.0,0.23955164433401333,0.09392058101969702
127,-7.53235572789183,-6.757895867967937,50.0,0.33813040117090587,0.009487695847079536
128,-8.265104102382656,-6.786561282004341,58.0,0.7327483744908259,0.028665414036403547
129,-7.514109724583652,-6.762718591958456,57.0,0.750994377799004,0.023842690045884574
130,-7.980436835126066,-6.661791123490311,59.0,0.46632711054241405,0.10092746846814471
131,-7.606517734714113,-6.6668790613590225,67.0,0.3739191004119533,0.005087937868711201
132,-7.18093632513309,-6.601415325039209,61.0,0.42558140958102264,0.06546373631981339
133,-5.658782412581789,-6.602745887237235,53.0,1.5221539125513015,0.0013305621980261861
134,-5.635449673663657,-6.659933452431379,55.0,0.023332738918131923,0.05718756519414381
135,-5.111818827558104,-6.676068020310675,42.0,0.5236308461055525,0.01613456787929568
136,-4.766402443436312,-6.584770075754248,41.0,0.3454163841217923,0.09129794455642681
137,-6.3368513672707225,-6.801090640388156,50.0,1.5704489238344106,0.21632056463390814
138,-3.497811055552978,-6.637722930141787,43.0,2.8390403117177443,0.1633677102463693
139,-8.615480968255989,-6.810734093335449,41.0,5.117669912703011,0.17301116319366194
140,-7.571100357777357,-6.677175041443358,41.0,1.0443806104786324,0.1335590518920906
141,-7.031122772703848,-6.7619232461232555,41.0,0.5399775850735082,0.0847482046798973
142,-8.01850853549216,-6.850706966138514,47.0,0.9873857627883114,0.08878372001525836
143,-7.246465848658608,-6.872187326737304,54.0,0.7720426868335517,0.021480360598790327
144,-7.778144522087227,-6.798844270639179,51.0,0.531678673428619,0.07334305609812475
145,-8.319030264995135,-6.88411941132081,45.0,0.5408857429079079,0.085275140681631
146,-5.743832527427622,-7.129932186108438,75.0,2.575197737567513,0.24581277478762775
147,-6.165683624664691,-7.153614115296748,84.0,0.42185109723706926,0.023681929188310136
148,-5.545713352902037,-7.15672475491127,91.0,0.6199702717626545,0.0031106396145217374
149,-7.044725039331934,-7.102520309714415,92.0,1.4990116864298972,0.054204445196854856
150,-5.956427206665324,-7.148118735381535,96.0,1.0882978326666102,0.045598425667120246
151,-6.179911994643329,-7.121822521074553,92.0,0.22348478797800553,0.026296214306982257
152,-4.808128952758892,-7.117109252233573,95.0,1.371783041884437,0.004713268840980334
153,-7.024444497916657,-7.000795091685391,68.0,2.216315545157765,0.11631416054818189
154,-4.885440190072259,-6.9498449500218875,65.0,2.139004307844398,0.05095014166350342
155,-6.5926100027117185,-7.009475087549483,61.0,1.7071698126394592,0.05963013752759583
156,-5.566300410020905,-6.990052905994276,58.0,1.0263095926908132,0.01942218155520692
157,-5.646460649448243,-6.985007725967566,56.0,0.08016023942733774,0.005045180026710838
158,-6.134438230092782,-6.99614783624808,58.0,0.48797758064453944,0.011140110280514648
159,-6.4421504208856595,-7.010243381266796,65.0,0.30771219079287704,0.014095545018715683
160,-5.851612706549063,-7.123545188392392,70.0,0.5905377143365964,0.11330180712559645
161,-5.419877214087898,-7.162892578707368,67.0,0.43173549246116494,0.03934739031497525
162,-7.421323997253762,-7.108784942016259,67.0,2.001446783165864,0.05410763669110885
163,-6.982435012794579,-7.120475235925888,64.0,0.438888984459183,0.011690293909628835
164,-8.213138383459084,-7.0541110714011825,52.0,1.2307033706645045,0.06636416452470506
165,-6.05740158856985,-7.1868551987331255,61.0,2.1557367948892336,0.13274412733194296
166,-7.073572358023391,-7.092286871860898,54.0,1.0161707694535407,0.09456832687222771
167,-6.12963134780425,-6.9018878359176465,52.0,0.9439410102191408,0.19039903594325125
168,-7.050246507564385,-6.937634536640837,58.0,0.9206151597601346,0.035746700723190195
169,-6.402552745825022,-6.865837082098195,55.0,0.6476937617393626,0.07179745454264186
170,-4.729261389697394,-6.97124906429192,58.0,1.6732913561276286,0.10541198219372472
171,-6.955740071389488,-6.9209801227703736,65.0,2.226478681692094,0.05026894152154604
172,-6.2094662028821235,-7.045400865814872,58.0,0.7462738685073642,0.12442074304449857
173,-5.600850526280991,-7.112875960478374,59.0,0.6086156766011328,0.06747509466350188
174,-5.410613255677817,-7.091836604389932,57.0,0.19023727060317341,0.021039356088442318
175,-4.778560483428774,-7.11374787524148,65.0,0.6320527722490432,0.021911270851548537
176,-4.202435229517394,-7.306908357697812,101.0,0.5761252539113801,0.19316048245633155
177,-3.3499727155560364,-7.326308719350297,110.0,0.8524625139613575,0.019400361652484932
178,-4.180413795319786,-7.372434649485908,106.0,0.8304410797637494,0.04612593013561117
179,-3.422265585075932,-7.291125428824167,104.0,0.7581482102438537,0.08130922066174051
180,-3.441395533238746,-7.260677165866453,109.0,0.019129948162813992,0.03044826295771408
181,-3.009107049032395,-7.275110953750886,118.0,0.43228848420635124,0.014433787884432725
182,-3.725597111773668,-7.28889079238087,116.0,0.7164900627412734,0.013779838629983665
183,-4.947405901365957,-7.2401674601294115,76.0,1.2218087895922887,0.048723332251458196
184,-5.077079844295504,-7.096606836088745,73.0,0.12967394292954726,0.14356062404066616
185,-6.144750345943314,-7.087437305022449,79.0,1.06767050164781,0.009169531066296699
186,-5.883387631904214,-7.124663506652924,90.0,0.26136271403909994,0.03722620163047541
187,-4.840814563437614,-7.1966552638604595,94.0,1.0425730684666004,0.07199175720753548
188,-4.458010188447419,-7.077736529891203,87.0,0.3828043749901946,0.11891873396925678
189,-3.7349267600193374,-6.929205542353051,71.0,0.7230834284280818,0.14853098753815175
190,-5.530262434960179,-7.223789476755466,85.0,1.795335674940842,0.29458393440241526
191,-4.299740957902701,-7.125848541998225,79.0,1.2305214770574784,0.09794093475724086
192,-4.51913884638227,-7.174244960910579,79.0,0.21939788847956887,0.04839641891235402
193,-5.8108324640247195,-7.106219704423117,68.0,1.2916936176424496,0.06802525648746283
194,-2.778076695783001,-7.054247305366621,69.0,3.0327557682417186,0.05197239905649553
195,-4.833661857795845,-7.161377802759677,75.0,2.0555851620128442,0.10713049739305625
196,-4.754059749089314,-7.159603432114785,82.0,0.07960210870653128,0.00177437064489272
197,-3.4587359131446838,-7.140942514427419,82.0,1.2953238359446302,0.018660917687365774
198,-5.295363277464182,-7.144819319407819,85.0,1.8366273643194986,0.00387680498040055
199,-4.945039626212226,-7.191742783460592,76.0,0.35032365125195675,0.0469234640527727
200,-4.718203051228646,-7.238949065289936,78.0,0.22683657498357945,0.04720628182934394
201,-8.300956893556902,-7.168428645775563,71.0,3.5827538423282563,0.07052041951437271
202,-8.066525262552837,-7.244357503296707,68.0,0.23443163100406572,0.07592885752114409
203,-8.293209219506293,-7.326584544129176,65.0,0.22668395695345644,0.08222704083246857
204,-7.948250906597319,-7.217920714145647,60.0,0.3449583129089744,0.10866382998352897
205,-8.585851077924334,-7.129960761531573,57.0,0.6376001713270147,0.08795995261407352
206,-8.295111863732215,-7.257276299718827,64.0,0.29073921419211857,0.12731553818725327
207,-4.840413710069349,-7.278487537306092,105.0,3.454698153662866,0.021211237587265508
208,-4.697877589840913,-7.397311950086666,111.0,0.14253612022843587,0.1188244127805742
209,-4.244280381290561,-7.362910603898787,110.0,0.45359720855035235,0.034401346187879156
210,-3.681973837347242,-7.385344428178117,112.0,0.5623065439433188,0.022433824279329606
211,-3.350705457263969,-7.432632733485399,110.0,0.331268380083273,0.04728830530728256
212,-2.658784724567909,-7.366346856485836,111.0,0.6919207326960599,0.06628587699956334
213,-3.2559973796888,-7.493063044267362,112.0,0.5972126551208912,0.1267161877815255
214,-2.668237043546545,-7.3700115801031565,72.0,0.5877603361422552,0.1230514641642051
215,-4.056744357178025,-7.218850099990227,66.0,1.38850731363148,0.15116148011292907
216,-4.822916130116558,-7.166490957819009,65.0,0.7661717729385327,0.05235914217121884
217,-7.909842983311907,-7.072210290383593,63.0,3.086926853195349,0.09428066743541574
218,-6.032410378938455,-7.022290255468232,64.0,1.8774326043734515,0.04992003491536057
219,-8.864912422814038,-6.982504231475825,69.0,2.832502043875583,0.03978602399240749
220,-5.700972004826409,-6.990844137873258,78.0,3.1639404179876296,0.008339906397432983
221,-5.175468486958157,-7.025090587041549,81.0,0.5255035178682519,0.03424644916829145
222,-5.560382994662542,-7.0671187801063065,80.0,0.3849145077043854,0.04202819306475725
223,-5.413754831414882,-7.085320249060054,78.0,0.14662816324766048,0.018201468953747302
224,-5.480086347521954,-7.047969402195408,77.0,0.06633151610707255,0.03735084686464596
225,-6.23116102673048,-7.132736958772258,71.0,0.7510746792085259,0.08476755657685064
226,-6.979617308874444,-7.09275025268301,72.0,0.7484562821439642,0.03998670608924826
227,-8.199502778108078,-7.148908870751007,58.0,1.2198854692336338,0.05615861806799671
228,-8.681167112005687,-7.029602556559801,53.0,0.48166433389760854,0.1193063141912063
229,-7.833004435933307,-7.073452172514393,56.0,0.8481626760723797,0.043849615954592025
230,-7.541962575158703,-7.115526533279436,63.0,0.29104186077460437,0.04207436076504312
231,-6.666429761466431,-7.11859072767937,72.0,0.8755328136922715,0.00306419439993455
232,-5.80410506026941,-7.024370568369795,75.0,0.8623247011970214,0.09422015930957528
233,-5.424228312320018,-7.088972464564375,72.0,0.37987674794939164,0.06460189619457957
234,-5.367803348708158,-7.054077006974046,79.0,0.056424963611860335,0.03489545759032886
235,-5.079406736950979,-7.1071110459341105,77.0,0.2883966117571788,0.053034038960064755
236,-5.365707700271614,-7.06201641823551,70.0,0.2863009633206346,0.0450946276986004
237,-6.7823283742915,-7.175440115282068,71.0,1.4166206740198861,0.1134236970465583
238,-2.5134983479848843,-7.209658782098792,107.0,4.268830026306615,0.0342186668167237
239,-2.251368708730792,-7.281635389834602,118.0,0.26212963925409216,0.0719766077358095
240,-2.5266802299252533,-7.320013518342222,125.0,0.27531152119446123,0.038378128507620346
241,-2.4040730044469463,-7.242319202011288,150.0,0.12260722547830705,0.07769431633093404
242,-2.0052344658651524,-7.195264945290489,154.0,0.39883853858179386,0.04705425672079855
243,-2.513588216439437,-7.275531185856781,162.0,0.5083537505742846,0.08026624056629128
244,-3.797237254561551,-7.143183187770844,159.0,1.283649038122114,0.13234799808593678
245,-5.187855826466406,-7.102777411908013,124.0,1.3906185719048554,0.04040577586283067
246,-4.6809174804993035,-7.170836900714666,117.0,0.5069383459671029,0.0680594888066528
247,-5.15369209409412,-7.234916037400946,114.0,0.472774613594817,0.06407913668627963
248,-4.120875123014339,-7.110904377520485,95.0,1.0328169710797814,0.12401165988046081
249,-4.858118058431358,-7.201094745361809,103.0,0.7372429354170187,0.09019036784132428
250,-3.7303813100866035,-7.175116261273326,107.0,1.1277367483447542,0.025978484088483356
251,-4.239644957960711,-7.2645084496353824,100.0,0.5092636478741075,0.08939218836205676
252,-3.646704976412653,-7.286345947583287,114.0,0.5929399815480578,0.021837497947904794
253,-3.5058297582514206,-7.23077950462197,114.0,0.1408752181612325,0.055566442961317186
254,-4.753289793345874,-7.211181014799144,112.0,1.2474600350944534,0.019598489822826082
255,-3.182236560439122,-7.240937270675902,106.0,1.5710532329067521,0.029756255876757898
256,-3.9672086889058913,-7.159747098001622,100.0,0.7849721284667694,0.08119017267427964
257,-2.89961536564828,-7.220568324030742,94.0,1.0675933232576114,0.06082122602911966
258,-3.182673477236617,-7.181736508361762,98.0,0.28305811158833727,0.03883181566897953
259,-2.890573270316508,-7.129148030270772,78.0,0.2921002069201091,0.05258847809098999
260,-5.104983470593587,-7.067387946445825,74.0,2.214410200277079,0.061760083824947465
261,-5.39585301893194,-7.101066794852203,72.0,0.2908695483383532,0.03367884840637814
262,-5.961557486141317,-7.063844919836735,67.0,0.5657044672093772,0.03722187501546781
263,-4.289532383265961,-7.030535108914097,61.0,1.6720251028753568,0.033309810922638405
264,-8.345674196122891,-7.010835143015636,59.0,4.05614181285693,0.019699965898460903
265,-9.012164271497497,-7.002397894334341,55.0,0.6664900753746057,0.008437248681294918
266,-9.510983970975733,-7.0126668979835864,51.0,0.49881969947823634,0.010269003649245434
267,-11.020929486452067,-7.009845926482368,53.0,1.5099455154763337,0.0028209715012188497
268,-3.353534877950534,-7.25613390251434,102.0,7.667394608501533,0.24628797603197228
269,-5.024110998177538,-7.1531435472006555,101.0,1.6705761202270044,0.10299035531368439
270,-5.13343280924268,-7.2414442479881425,106.0,0.10932181106514172,0.08830070078748697
271,-3.740144668695162,-7.230794777996906,113.0,1.3932881405475182,0.01064946999123606
272,-3.3119483417450972,-7.208793427930466,123.0,0.4281963269500646,0.022001350066440217
273,-2.5238598655751034,-7.196457175496429,121.0,0.7880884761699938,0.012336252434037576
274,-3.2320457756476415,-7.254008929245505,125.0,0.7081859100725381,0.05755175374907662
275,-4.906675494997484,-7.074287108499177,70.0,1.6746297193498423,0.17972182074632848
276,-5.991276822608991,-7.0061402585631924,74.0,1.084601327611507,0.0681468499359843
277,-7.927358368490441,-7.1184525410943635,73.0,1.93608154588145,0.11231228253117109
278,-7.706261916674631,-6.980877752235481,69.0,0.22109645181580984,0.13757478885888297
279,-9.157002363845697,-6.885601613245073,62.0,1.450740447171066,0.09527613899040777
280,-7.718897023160455,-6.945096944333448,67.0,1.438105340685242,0.05949533108837546
281,-6.234429071149705,-7.0047291631773705,65.0,1.4844679520107498,0.059632218843922224
282,-5.861797867237904,-7.083431571125622,81.0,0.3726312039118014,0.0787024079482519
283,-5.1196086345750365,-7.187775414530009,82.0,0.7421892326628674,0.1043438434043864
284,-6.1698869857136005,-7.203240548058724,85.0,1.050278351138564,0.015465133528715036
285,-4.465238932969641,-7.244947781023271,89.0,1.7046480527439591,0.041707232964546925
286,-3.8664468289873892,-7.474523437219392,89.0,0.5987921039822521,0.22957565619612108
287,-4.418482645361156,-7.512141626786119,90.0,0.5520358163737664,0.03761818956672691
288,-5.074630384179933,-7.457272405467755,87.0,0.6561477388187775,0.05486922131836369
289,-4.885860931046825,-7.4824731171037895,80.0,0.18876945313310856,0.025200711636034434
290,-4.786681814244272,-7.523168408545256,87.0,0.09917911680255287,0.040695291441466885
291,-4.772569225233661,-7.452748111000767,77.0,0.014112589010610854,0.07042029754448897
292,-6.803073927178057,-7.553828403548586,72.0,2.0305047019443965,0.10108029254781847
293,-6.552356565886964,-7.336999347349134,79.0,0.2507173612910938,0.21682905619945192
294,-6.581301035313814,-7.235727014156451,83.0,0.02894446942685036,0.10127233319268303
295,-6.540303734521966,-7.250469351088382,88.0,0.04099730079184827,0.014742336931931277
296,-5.28387090324581,-7.174591176692567,84.0,1.2564328312761557,0.07587817439581546
297,-6.524587518066557,-7.1583364745300635,78.0,1.2407166148207471,0.016254702162503243
298,-5.765082479560317,-7.3180859839141785,79.0,0.7595050385062398,0.15974950938411503
299,-6.016093325001303,-7.42097468463691,123.0,0.2510108454409856,0.10288870072273149
300,-5.074776726900082,-7.44730528105693,123.0,0.9413165981012206,0.02633059642001978
301,-5.079319154542136,-7.493874348720043,133.0,0.004542427642054037,0.046569067663113195
302,-3.6850377240382564,-7.541904638705518,131.0,1.39428143050388,0.04803028998547543
303,-2.882812870504683,-7.589257793886485,130.0,0.8022248535335734,0.047353155180966944
304,-4.557573238815004,-7.372059678983675,132.0,1.674760368310321,0.2171981149028106
305,-4.681433139193857,-7.424291721647484,131.0,0.12385990037885275,0.05223204266380943
306,-3.892034559337182,-7.29473088523365,82.0,0.7893985798566745,0.12956083641383387
307,-4.770080608234278,-7.28669430741949,86.0,0.878046048897096,0.008036577814160673
308,-2.9075308206551793,-7.263645357242725,86.0,1.8625497875790988,0.023048950176765004
309,-3.4529918821963363,-7.159964200224319,90.0,0.545461061541157,0.1036811570184053
310,-3.926133016545973,-7.047841038129544,91.0,0.4731411343496368,0.11212316209477535
311,-4.714253805431494,-7.0943457285363225,99.0,0.7881207888855211,0.046504690406778515
312,-3.4639536543281255,-7.037736055015543,102.0,1.2503001511033687,0.0566096735207795
313,-3.1343821171330526,-7.00864881091329,112.0,0.32957153719507293,0.02908724410225272
314,-2.4708126266175765,-6.970314495153423,108.0,0.6635694905154761,0.03833431575986701
315,-3.368145752557125,-6.901057391850871,91.0,0.8973331259395483,0.06925710330255264
316,-3.8959756547521542,-6.913095753448175,94.0,0.5278299021950295,0.012038361597304537
317,-4.8697821759986555,-7.009518995330407,97.0,0.9738065212465012,0.09642324188223217
318,-4.080918092501026,-7.198161162845381,99.0,0.7888640834976295,0.1886421675149741
319,-3.2277816056520243,-7.210352840853623,102.0,0.8531364868490017,0.012191678008241169
320,-4.174377832826718,-7.218494875984114,96.0,0.9465962271746933,0.00814203513049172
321,-4.163525665675615,-7.199566052343763,92.0,0.010852167151102599,0.01892882364035131
322,-6.075753049996135,-7.219312574673244,88.0,1.91222738432052,0.019746522329480598
323,-4.638172944691106,-7.255624190350957,79.0,1.4375801053050292,0.03631161567771368
324,-5.891375894048081,-7.1230939145158665,70.0,1.2532029493569752,0.1325302758350908
325,-7.428498383049809,-6.995685942562844,54.0,1.537122489001728,0.12740797195302278
326,-6.649588161083622,-7.106789769164205,57.0,0.7789102219661874,0.11110382660136153
327,-7.86379548773071,-7.127746564447969,54.0,1.214207326647088,0.02095679528376415
328,-8.054806797549801,-7.2214186400646785,58.0,0.19101130981909176,0.0936720756167091
329,-3.7304250056645443,-7.219055547239643,121.0,4.324381791885257,0.002363092825035551
330,-3.350575503974582,-7.217643504858594,131.0,0.3798495016899621,0.0014120423810490834
