,cohe,perp,count,cohe_diff,perp_diff
1,0.5124951654103415,0.21645374921960076,0.5,0.30027362503547356,0.02154462433466637
2,0.23669948799967014,0.4417960534201183,0.41836734693877553,0.49157096815456386,0.538652532764862
3,0.4624416082660672,0.39687157011278423,0.5204081632653061,0.40210322381632646,0.10618651092492438
4,0.7895061895642699,0.33619578895514446,0.45918367346938777,0.5832110722192966,0.14394276519301402
5,0.7098146959401567,0.2428629441859651,0.5,0.14104645042442895,0.22222256213955777
6,0.7508533509345677,0.2892174507532353,0.5816326530612245,0.07195680961225873,0.10961431238767075
7,0.5858427615633227,0.40195362872461393,0.5306122448979592,0.29354923905684815,0.26873283634000916
8,0.6469478586819097,0.3981305632335136,0.7142857142857143,0.10782437659793823,0.007665386088307465
9,0.6798512797483441,0.4283680104360318,0.673469387755102,0.05741556477920849,0.07098131863613308
10,0.5222443390365471,0.6826303033206169,0.5204081632653061,0.28031565920308565,0.6079744677928848
11,0.5748001080819295,0.7797632608302401,0.5306122448979592,0.09254296320882649,0.23133152726987027
12,0.4316207212169077,0.9004096937146634,0.5612244897959183,0.2545272682747675,0.28769391489116647
13,0.5125396718543321,0.7649543009686952,0.6326530612244898,0.14324045653545417,0.32319136146935856
14,0.6639862717987428,0.6482999052547593,0.673469387755102,0.269304417959545,0.278124902109552
15,0.32262841117615837,0.6765260898583929,0.5408163265306123,0.6087594554573313,0.06616027196397506
16,0.6275193822102635,0.41972951828301347,0.5204081632653061,0.5435770680176403,0.6140491970974276
17,0.4852256861864197,0.41385918725314047,0.4897959183673469,0.25294414878711907,0.012572732706395646
18,0.4520514519921597,0.3306680034785193,0.5816326530612245,0.05789962707300089,0.19791274749124452
19,0.483152498398471,0.3025114233464393,0.5612244897959183,0.054193927706965614,0.06599342830758881
20,0.2779582954077914,0.42693835797449403,0.40816326530612246,0.36537504874960336,0.29675587197241937
21,0.363037332247898,0.3120007500570938,0.4489795918367347,0.1506763621941428,0.274009718891866
22,0.08581716334921036,0.35383173222333475,0.4489795918367347,0.49411716162278224,0.09877131144284046
23,0.2875149898721361,0.4623390037949573,0.42857142857142855,0.35912548460722704,0.2585960421010479
24,0.4639764755214712,0.2521420353209321,0.4897959183673469,0.3140170323387294,0.5023487848388506
25,0.7698839496659099,0.4535362574935919,0.8163265306122449,0.545394006624665,0.4812483821437553
26,0.8455704382113131,0.35274072759886393,0.8877551020408163,0.1338877430138332,0.24011080473395655
27,0.8352793279532675,0.3178695124500339,0.9081632653061225,0.016997409552589427,0.08208857611186393
28,0.7309300668803658,0.45906749907995803,0.8571428571428571,0.18512073724686462,0.33695650240578023
29,0.8266960932804613,0.41502655035180824,1.0,0.16977871783577117,0.10406865647614418
30,0.8413393136145488,0.31811141563824913,0.9897959183673469,0.024776546417785074,0.23080940058851754
31,0.8848327228654815,0.3574528592374211,0.9183673469387755,0.07634453625479554,0.09280382533205958
32,0.40849076469409323,0.5561481162602211,0.47959183673469385,0.8500354689565149,0.474778895284497
33,0.33302265151460564,0.7289905662387638,0.336734693877551,0.1334974100880197,0.4128090712367665
34,0.36767052581886045,0.4482480966438556,0.3877551020408163,0.06053367076798865,0.6714481125960331
35,0.46200867414891583,0.38091731593475514,0.4489795918367347,0.16722647105442243,0.15989496529785138
36,0.4737699842294075,0.3784564121206731,0.35714285714285715,0.019625303939028477,0.00440025053436625
37,0.4953940314404919,0.29866381038049394,0.30612244897959184,0.03725435758513974,0.18976626148972045
38,0.576018353000897,0.49669444865857376,0.40816326530612246,0.14271382465469898,0.4731857875574084
39,0.6412373658673686,0.11356972423624698,0.5714285714285714,0.11517775532584537,0.916860933973754
40,0.5377850464513386,0.1181417092336929,0.6326530612244898,0.18351750759803004,0.009460564846060811
41,0.5167685649230171,0.14716775973105015,0.6224489795918368,0.0361683702093088,0.0680775704844406
42,0.4863729077996307,0.3075905255906171,0.5714285714285714,0.05293308648759427,0.3830387782753966
43,0.3999500236267169,0.4446637818128524,0.45918367346938777,0.15307840905076603,0.3270694206211514
44,0.5507759385566198,0.3294423051974848,0.5306122448979592,0.26819498056166946,0.27469015924929335
45,0.45673958210012977,0.19639040116743903,0.4897959183673469,0.16668703610258323,0.3174301390005008
46,0.484002736219762,0.4838110798035101,0.336734693877551,0.047333924432621195,0.6874559464272441
47,0.6143018543102586,0.4687160389594235,0.3877551020408163,0.23150455701359948,0.03468459247851153
48,0.7000665963765865,0.5414703599357201,0.35714285714285715,0.15190201933763275,0.1728953267479084
49,0.6512615045715959,0.5445759021909392,0.336734693877551,0.08583885162148443,0.0059454649748438655
50,0.5729591292208315,0.4967721988106208,0.35714285714285715,0.13856348446504027,0.11308807333600383
51,0.7255697611613408,0.644855626326392,0.37755102040816324,0.27138505563986604,0.3534610761434229
52,0.647403691453867,0.601603000657269,0.4387755102040816,0.13831984626744642,0.10217902641867979
53,0.5751069298002189,0.6668021023299897,0.40816326530612246,0.12782880861974313,0.15478527741813503
54,0.413626548244745,0.6739166448256639,0.336734693877551,0.28723920340020387,0.015555138658750231
55,0.6624172321283175,0.5611206689528752,0.6938775510204082,0.44330115488686445,0.26887617340288467
56,0.6434619853453231,0.48546167690993103,0.7551020408163265,0.03248403619315729,0.17985789582632733
57,0.7789683872247154,0.4266249295612247,0.826530612244898,0.24081226582196058,0.13953455523104202
58,0.7371973873369885,0.44973326787519824,0.8367346938775511,0.07326583237549088,0.05389266661146411
59,0.6546902595952732,0.4054143928169498,0.826530612244898,0.14607922826792014,0.10473485282940524
60,0.7640876410245139,0.3060247199059543,0.8367346938775511,0.1941439509243216,0.23674093043871938
61,0.7857875427729356,0.2948170777128786,0.8775510204081632,0.037389943040811224,0.025366400840979464
62,0.6826977025966481,0.2449444763640761,0.6020408163265306,0.1828695976032277,0.11804727342828705
63,0.6087289980375111,0.2972845803314262,0.5510204081632653,0.13081730671959346,0.12396193882020927
64,0.5956596652311026,0.21387161009727695,0.5,0.021963316450179692,0.19844437517289623
65,0.5344229831651958,0.37002913674320737,0.4387755102040816,0.10805957683339089,0.3728148933743082
66,0.4677824795115036,0.19902939145291604,0.35714285714285715,0.11771858522058466,0.4083920620854054
67,0.3561501440830651,0.20939152919908988,0.3979591836734694,0.1981387977327428,0.02333970556891917
68,0.48941415130444194,0.226882968551081,0.3979591836734694,0.23680411928023767,0.0404288195417028
69,0.6740062236433673,0.3470665310212736,0.32653061224489793,0.3285499705106838,0.2865844029500578
70,0.5250045078596157,0.3839849466242398,0.336734693877551,0.26493433352394774,0.0869957667204533
71,0.8342891552563042,0.326488887884374,0.37755102040816324,0.5514305021378071,0.13632089115772036
72,0.7128184368686381,0.3127893843068466,0.3469387755102041,0.21572431975190137,0.03133945480302906
73,0.65526118811111,0.30824130567242836,0.3877551020408163,0.1014828095200357,0.009403260696924974
74,0.723120175895963,0.2635365156597607,0.4387755102040816,0.11989655284060138,0.10565990061171407
75,0.7773949401845852,0.3494822315792656,0.40816326530612246,0.09561556455257388,0.2045154298251222
76,0.787639346476422,0.35462193978422923,0.40816326530612246,0.01691392900202057,0.010821411550925758
77,0.8026984447056409,0.2993209624020743,0.3673469387755102,0.025519903320278377,0.13105922633057324
78,0.6095464274947283,0.36048008072908033,0.336734693877551,0.34385036079361475,0.14510133645725146
79,0.6954409972938269,0.3799732117557733,0.3469387755102041,0.15213407865701462,0.04522692446960219
80,0.6386336848326738,0.37794867285477196,0.25510204081632654,0.10014234317434437,0.0033542729413753017
81,0.4975073932975319,0.5520891649695187,0.20408163265306123,0.25085748297766514,0.41592051065026636
82,0.46564058273553177,0.5184507557591413,0.16326530612244897,0.05556268540598532,0.0791335094933675
83,0.4162502069883294,0.601948236724674,0.14285714285714285,0.08688501171668306,0.19864694950631398
84,0.16053042967747508,0.7563391304908602,0.12244897959183673,0.4556864956022293,0.3685802302475046
85,0.1339281462944528,0.8894167316968946,0.10204081632653061,0.04615265745626602,0.317491735773022
86,0.6446668288444545,0.6103645699858311,0.5918367346938775,0.9115175597079936,0.6673964023902893
87,0.8490942493904388,0.5246124917108461,0.7040816326530612,0.36400447091979377,0.2040512755559406
88,0.7545693442852922,0.6745301240294844,0.6326530612244898,0.1675602876373103,0.35785771085727014
89,0.7735767284326895,0.6888541552964655,0.6836734693877551,0.032577228618531504,0.032836463269542183
90,0.8568656036068808,0.5707452082263549,0.7142857142857143,0.14747655511972094,0.28161149803146635
91,0.8726375756678347,0.4335824192654547,0.8061224489795918,0.026794122723691687,0.3272840328314262
92,0.7982517833710261,0.4495378460793201,0.8469387755102041,0.1315628261433793,0.0367469591325099
93,0.7081354944601976,0.5238043976563566,0.3877551020408163,0.15968014946008224,0.1765201812593357
94,0.4871451096950951,0.38522660905058015,0.29591836734693877,0.3936097803679947,0.3306758223137238
95,0.722480327005971,0.3541495796355275,0.40816326530612246,0.4192503119106542,0.07299381816453224
96,0.8338732573358056,0.40887000584505456,0.3877551020408163,0.19771087541558505,0.12966763067301598
97,0.8848288881941924,0.30939804987020575,0.35714285714285715,0.08968281175530797,0.2369381649974414
98,0.7446701934773532,0.22816289931556552,0.3163265306122449,0.24912796144710003,0.19322408701943478
99,0.7402228754661967,0.38969344055204524,0.29591836734693877,0.006551979886053909,0.3856941435157812
100,0.7852449671971314,0.5571776378381796,0.336734693877551,0.07907696489919605,0.3999652057337527
101,0.7775965141844847,0.2950421641715536,0.41836734693877553,0.012273817538470823,0.6268466787262591
102,0.8250966164285111,0.45398719948338145,0.29591836734693877,0.08350626071155412,0.37949662125250216
103,0.644303208183281,0.4186238951838626,0.29591836734693877,0.3217600852887015,0.08326812609387463
104,0.7901641772554397,0.39197758994959875,0.30612244897959184,0.25932043633350466,0.062373261664904686
105,0.7969818064117988,0.363361690792224,0.37755102040816324,0.01078876950981223,0.06709442748073716
106,0.9174435450740616,0.32202712918013965,0.3877551020408163,0.21392082874616425,0.09758137897855917
107,0.4515950877658606,0.2866843354797495,0.40816326530612246,0.8312789628058206,0.0832189616755994
108,0.4539034139375583,0.36951447362506334,0.37755102040816324,0.0027286597075764584,0.19704731210223353
109,0.4295152526447201,0.3309250904606345,0.3979591836734694,0.042195046441183603,0.09100111769050613
110,0.5751824483177173,0.561727022178298,0.5102040816326531,0.25897407795410354,0.5517393962541726
111,0.6406132795265083,0.5997499197672077,0.45918367346938777,0.11555636796354794,0.08964323762044647
112,0.7967689328445169,0.5919378772578825,0.3673469387755102,0.2777215696534752,0.017227063608534182
113,0.8179303656372793,0.6339906849630593,0.37755102040816324,0.03642746193841678,0.09930303279880827
114,0.5974797345116207,0.577402870744834,0.3469387755102041,0.3926450029700523,0.13414380635984832
115,0.8793979179097151,0.59140431849109,0.40816326530612246,0.5025145819883062,0.03206322251522806
116,0.737801637067439,0.6934639382010951,0.6224489795918368,0.251697560797733,0.24314085958638154
117,0.8768313037665164,0.581651140981974,0.5816326530612245,0.24710989128771757,0.26651946961938566
118,0.8203626387562434,0.6350314499428711,0.6020408163265306,0.09953703107896604,0.12645533616438648
119,0.8283152253369692,0.6630680338046115,0.6020408163265306,0.012817438129413737,0.06570579425119417
120,0.9324827016168964,0.6285672237012714,0.5816326530612245,0.18479580778509738,0.0812007059685521
121,0.8903066450170564,0.6077562935904408,0.5918367346938775,0.07398984705954921,0.04838572178064338
122,0.6943719989248682,0.45488025089620604,0.5408163265306123,0.3488241437481523,0.3649490944011478
123,0.7078222876321755,0.27256599990039676,0.32653061224489793,0.022644252373424892,0.4355132147926405
124,0.6572127292417901,0.29091761606898453,0.24489795918367346,0.08906422788522633,0.04249068485030078
125,0.6727184996548616,0.19249112045110045,0.25510204081632654,0.02631830317491312,0.23443217041592168
126,0.6428022463975868,0.1329118938782972,0.2653061224489796,0.0520761807055657,0.1413142964714271
127,0.7093731692294691,0.18335633563220674,0.2653061224489796,0.11759421365677013,0.11941798915858297
128,0.44011570254961657,0.3048278041654111,0.1836734693877551,0.47988430691671574,0.2896715459430108
129,0.47987502086543365,0.37809780204156584,0.1836734693877551,0.06967007169764716,0.1741314171536805
130,0.7249515794829413,0.4850090864660709,0.2755102040816326,0.4366623777708513,0.25477042105649367
131,0.7579008229090995,0.5387520174133972,0.30612244897959184,0.05749746951083238,0.12732455012078142
132,0.3025500463907062,0.5601055635479923,0.336734693877551,0.8125149852859057,0.04968638593910811
133,0.6781636137357238,0.437453168059978,0.37755102040816324,0.6699894855695644,0.29250225734226104
134,0.6580565988004708,0.48014170723749455,0.30612244897959184,0.034542752984976874,0.10082689701266546
135,0.6380960845713536,0.5957949070960737,0.32653061224489793,0.03428089172136743,0.27572501064370253
136,0.643690535364658,0.3667252793764451,0.2653061224489796,0.00860241123061116,0.5475870203140425
137,0.5239504227771955,0.18975859338861906,0.29591836734693877,0.21263096523093097,0.42269496793607214
138,0.6111070739553667,0.19530469132506265,0.2857142857142857,0.1543899737541689,0.011795537885118576
139,0.732041432108187,0.16305600582245833,0.25510204081632654,0.2147656078620339,0.07580230706346432
140,0.7332088884373411,0.13072764356405359,0.2857142857142857,0.000689422993556941,0.0759932942367021
141,0.7571166961450634,0.006874699849578139,0.35714285714285715,0.04133644309314905,0.2953800014196159
142,0.8884488024690435,0.0,0.41836734693877553,0.2333509617938095,0.014980229847019655
143,0.6534288858092395,0.05741560847277547,0.4489795918367347,0.4186867308257279,0.13612804985860563
144,0.6198762085731228,0.20064025758969653,0.4387755102040816,0.05857607141076953,0.3418144629942895
145,0.5847667520081052,0.2792237290131529,0.41836734693877553,0.061358721494712144,0.18686794592770758
146,0.6640493100575424,0.14709581401337185,0.42857142857142855,0.14031550250517344,0.315215314222305
147,0.8120535812066789,0.2687937518738234,0.5,0.263151460804152,0.29021439857551967
148,0.9315035452850136,0.1464619252440193,0.5,0.21211234209771498,0.29173384578430295
149,0.9815299874038682,0.1777703593113567,0.4387755102040816,0.08802194237192297,0.07354850089439453
150,0.9782792399119337,0.126272605035914,0.42857142857142855,0.004413181538758666,0.1219428055746471
151,0.9434761438519941,0.26523713821453904,0.29591836734693877,0.060811120386870046,0.331602858712124
